Date,Price,Open,High,Low,Change
"Nov 28, 2019",1178.82,1176.71,1181.1,1175.98,0.16
"Nov 27, 2019",1176.97,1173.42,1179.19,1172.63,0.31
"Nov 26, 2019",1173.32,1173.8,1179.21,1170.7,-0.05
"Nov 25, 2019",1173.9,1180.75,1180.77,1173.1,-0.54
"Nov 22, 2019",1180.33,1177.65,1181.42,1175.52,0.29
"Nov 21, 2019",1176.86,1170.23,1179.31,1169.56,0.52
"Nov 20, 2019",1170.82,1168.35,1172.71,1167.73,0.21
"Nov 19, 2019",1168.35,1167.23,1171.23,1165.83,0.1
"Nov 18, 2019",1167.23,1163.9,1168.56,1162.93,0.31
"Nov 15, 2019",1163.65,1169.08,1170.31,1163.41,-0.46
"Nov 14, 2019",1169.08,1172.39,1173.17,1168.62,-0.21
"Nov 13, 2019",1171.51,1165.95,1173.91,1164.71,0.43
"Nov 12, 2019",1166.53,1165.46,1167.34,1160.68,0.09
"Nov 11, 2019",1165.45,1159.25,1167.68,1158.45,0.58
"Nov 08, 2019",1158.76,1154.47,1159.37,1153.74,0.3
"Nov 07, 2019",1155.31,1161.43,1163.6,1153.11,-0.54
"Nov 06, 2019",1161.58,1156.99,1162.98,1155.99,0.41
"Nov 05, 2019",1156.82,1163.86,1163.94,1154.35,-0.53
"Nov 04, 2019",1162.95,1164.53,1164.53,1157.51,-0.16
"Nov 01, 2019",1164.8,1169.37,1171.13,1163.49,-0.46
"Oct 31, 2019",1170.24,1165.41,1171.72,1159.8,0.41
"Oct 30, 2019",1165.41,1168.39,1171.0,1164.91,-0.18
"Oct 29, 2019",1167.55,1167.78,1169.74,1162.47,-0.09
"Oct 28, 2019",1168.61,1172.1,1172.2,1168.01,-0.27
"Oct 25, 2019",1171.82,1175.28,1175.96,1170.91,-0.29
"Oct 24, 2019",1175.21,1169.77,1175.21,1166.99,0.39
"Oct 23, 2019",1170.67,1173.07,1177.3,1170.48,-0.21
"Oct 22, 2019",1173.09,1173.33,1175.0,1169.87,0.05
"Oct 21, 2019",1172.49,1178.65,1180.56,1168.83,-0.54
"Oct 18, 2019",1178.91,1179.07,1183.19,1178.62,-0.01
"Oct 17, 2019",1179.07,1185.98,1188.07,1175.15,-0.63
"Oct 16, 2019",1186.51,1185.79,1191.32,1184.3,0.14
"Oct 15, 2019",1184.88,1183.79,1186.83,1181.88,0.02
"Oct 14, 2019",1184.7,1183.4,1187.23,1180.8,0.1
"Oct 11, 2019",1183.48,1190.74,1193.1,1178.29,-0.59
"Oct 10, 2019",1190.46,1198.5,1202.08,1189.45,-0.67
"Oct 09, 2019",1198.5,1200.02,1200.4,1196.8,-0.13
"Oct 08, 2019",1200.02,1197.33,1200.31,1192.51,0.22
"Oct 07, 2019",1197.33,1192.3,1198.92,1192.3,0.43
"Oct 04, 2019",1192.25,1201.89,1203.58,1191.85,-0.8
"Oct 03, 2019",1201.89,1205.37,1206.99,1201.45,-0.29
"Oct 02, 2019",1205.37,1203.37,1207.89,1201.5,0.17
"Oct 01, 2019",1203.37,1199.09,1204.61,1196.62,0.36
"Sep 30, 2019",1199.09,1203.18,1204.3,1195.9,-0.32
"Sep 27, 2019",1202.99,1201.23,1204.02,1197.2,0.21
"Sep 26, 2019",1200.46,1199.82,1203.29,1197.99,0.05
"Sep 25, 2019",1199.82,1195.53,1202.67,1194.5,0.36
"Sep 24, 2019",1195.53,1195.04,1199.06,1192.75,0.04
"Sep 23, 2019",1195.04,1194.14,1199.39,1191.0,0.08
"Sep 20, 2019",1194.13,1195.35,1196.3,1187.4,-0.1
"Sep 19, 2019",1195.35,1191.78,1198.0,1190.5,0.3
"Sep 18, 2019",1191.73,1187.62,1195.07,1187.04,0.35
"Sep 17, 2019",1187.62,1185.02,1191.7,1183.79,0.22
"Sep 16, 2019",1185.02,1181.8,1186.6,1181.8,0.45
"Sep 13, 2019",1179.72,1182.44,1184.72,1175.75,-0.23
"Sep 12, 2019",1182.44,1190.68,1191.61,1177.9,-0.69
"Sep 11, 2019",1190.68,1192.35,1195.51,1189.4,-0.07
"Sep 10, 2019",1191.51,1192.09,1193.86,1188.76,-0.12
"Sep 09, 2019",1192.93,1192.87,1195.88,1189.29,0.01
"Sep 06, 2019",1192.77,1198.03,1199.4,1189.8,-0.44
"Sep 05, 2019",1198.02,1204.14,1205.48,1195.7,-0.55
"Sep 04, 2019",1204.63,1211.54,1213.0,1203.6,-0.57
"Sep 03, 2019",1211.54,1214.67,1217.8,1211.24,-0.25
"Sep 02, 2019",1214.61,1210.05,1215.58,1209.9,0.34
"Aug 30, 2019",1210.5,1209.12,1212.58,1206.99,0.11
"Aug 29, 2019",1209.12,1213.29,1217.88,1207.9,-0.34
"Aug 28, 2019",1213.29,1212.74,1216.08,1211.74,0.05
"Aug 27, 2019",1212.74,1212.74,1216.38,1210.7,0.0
"Aug 26, 2019",1212.74,1213.65,1221.5,1212.46,-0.08
"Aug 23, 2019",1213.66,1211.28,1217.93,1207.56,0.27
"Aug 22, 2019",1210.42,1202.49,1212.22,1202.49,0.66
"Aug 21, 2019",1202.44,1206.4,1210.36,1199.5,-0.33
"Aug 20, 2019",1206.4,1212.62,1214.3,1206.0,-0.51
"Aug 19, 2019",1212.62,1208.49,1214.31,1208.49,0.34
"Aug 16, 2019",1208.47,1213.33,1216.3,1205.5,-0.4
"Aug 15, 2019",1213.33,1216.86,1219.76,1212.7,-0.29
"Aug 14, 2019",1216.86,1206.64,1219.4,1206.2,0.85
"Aug 13, 2019",1206.64,1219.14,1224.96,1206.01,-1.03
"Aug 12, 2019",1219.14,1214.72,1221.14,1214.15,0.39
"Aug 09, 2019",1214.45,1208.08,1217.48,1207.15,0.53
"Aug 08, 2019",1208.08,1213.87,1216.6,1206.31,-0.41
"Aug 07, 2019",1213.02,1212.58,1219.8,1211.14,-0.03
"Aug 06, 2019",1213.43,1218.33,1221.13,1209.7,-0.4
"Aug 05, 2019",1218.33,1205.82,1221.29,1203.0,1.14
"Aug 02, 2019",1204.61,1195.48,1207.09,1190.9,0.69
"Aug 01, 2019",1196.38,1188.32,1198.32,1186.48,0.68
"Jul 31, 2019",1188.32,1182.04,1189.58,1180.33,0.59
"Jul 30, 2019",1181.38,1182.94,1184.23,1178.63,-0.2
"Jul 29, 2019",1183.71,1184.11,1186.51,1180.8,-0.04
"Jul 26, 2019",1184.24,1184.16,1187.12,1181.8,0.01
"Jul 25, 2019",1184.16,1178.41,1185.57,1177.8,0.49
"Jul 24, 2019",1178.41,1179.9,1181.4,1176.6,-0.13
"Jul 23, 2019",1179.89,1176.87,1181.1,1175.75,0.26
"Jul 22, 2019",1176.87,1176.11,1179.9,1175.2,0.06
"Jul 19, 2019",1176.11,1172.78,1177.02,1170.39,0.28
"Jul 18, 2019",1172.78,1180.62,1184.52,1172.76,-0.66
"Jul 17, 2019",1180.62,1179.7,1183.05,1177.9,0.08
"Jul 16, 2019",1179.63,1179.83,1182.26,1176.2,-0.07
"Jul 15, 2019",1180.41,1177.68,1182.82,1177.33,0.26
"Jul 12, 2019",1177.32,1175.16,1180.77,1174.2,0.18
"Jul 11, 2019",1175.16,1176.57,1178.82,1170.63,-0.12
"Jul 10, 2019",1176.57,1183.22,1183.46,1175.59,-0.56
"Jul 09, 2019",1183.22,1180.92,1185.17,1178.64,0.19
"Jul 08, 2019",1180.94,1175.48,1183.02,1175.0,0.5
"Jul 05, 2019",1175.02,1167.77,1175.68,1167.14,0.57
"Jul 04, 2019",1168.34,1170.72,1172.46,1167.3,-0.2
"Jul 03, 2019",1170.72,1167.47,1173.43,1166.14,0.28
"Jul 02, 2019",1167.47,1161.77,1169.23,1160.74,0.49
"Jul 01, 2019",1161.77,1156.43,1165.52,1149.4,0.47
"Jun 28, 2019",1156.38,1158.1,1159.43,1154.3,-0.06
"Jun 27, 2019",1157.12,1154.56,1158.53,1152.62,0.21
"Jun 26, 2019",1154.67,1156.17,1161.05,1152.4,-0.13
"Jun 25, 2019",1156.17,1154.67,1157.64,1153.0,0.13
"Jun 24, 2019",1154.67,1159.58,1162.0,1154.35,-0.39
"Jun 21, 2019",1159.2,1159.52,1165.2,1157.01,-0.02
"Jun 20, 2019",1159.42,1172.94,1174.3,1156.47,-1.11
"Jun 19, 2019",1172.48,1174.87,1179.33,1171.55,-0.2
"Jun 18, 2019",1174.87,1186.3,1188.49,1173.99,-0.98
"Jun 17, 2019",1186.55,1186.89,1188.77,1185.0,-0.03
"Jun 14, 2019",1186.88,1182.42,1187.86,1181.17,0.3
"Jun 13, 2019",1183.32,1184.43,1188.08,1181.75,-0.02
"Jun 12, 2019",1183.53,1178.38,1184.76,1177.98,0.37
"Jun 11, 2019",1179.21,1184.02,1186.6,1178.5,-0.41
"Jun 10, 2019",1184.02,1181.84,1188.51,1180.5,0.16
"Jun 07, 2019",1182.07,1178.67,1187.35,1177.75,0.29
"Jun 06, 2019",1178.67,1180.84,1182.78,1178.3,-0.18
"Jun 05, 2019",1180.84,1178.11,1182.98,1173.9,0.22
"Jun 04, 2019",1178.26,1179.42,1184.96,1177.22,-0.12
"Jun 03, 2019",1179.64,1188.52,1191.52,1178.41,-0.77
"May 31, 2019",1188.8,1189.73,1194.28,1188.47,-0.08
"May 30, 2019",1189.73,1194.03,1194.65,1187.86,-0.36
"May 29, 2019",1194.03,1188.94,1197.1,1187.67,0.43
"May 28, 2019",1188.94,1184.54,1190.43,1183.29,0.37
"May 27, 2019",1184.55,1186.2,1187.8,1182.65,-0.1
"May 24, 2019",1185.77,1189.8,1192.15,1185.53,-0.34
"May 23, 2019",1189.8,1191.66,1195.15,1188.3,-0.08
"May 22, 2019",1190.78,1192.19,1197.01,1187.61,-0.17
"May 21, 2019",1192.78,1195.24,1197.31,1191.9,-0.16
"May 20, 2019",1194.73,1194.61,1195.33,1191.05,0.0
"May 17, 2019",1194.73,1192.33,1196.86,1189.64,0.2
"May 16, 2019",1192.33,1186.79,1194.0,1186.61,0.47
"May 15, 2019",1186.79,1187.82,1192.45,1186.12,-0.09
"May 14, 2019",1187.82,1188.78,1190.7,1185.05,-0.08
"May 13, 2019",1188.78,1175.2,1191.1,1175.2,1.16
"May 10, 2019",1175.2,1180.09,1183.98,1173.78,-0.41
"May 09, 2019",1180.09,1173.11,1186.36,1171.3,0.6
"May 08, 2019",1173.1,1173.22,1174.11,1167.9,0.06
"May 07, 2019",1172.35,1168.28,1173.92,1165.74,0.27
"May 06, 2019",1169.15,1164.34,1174.74,1164.33,0.41
"May 03, 2019",1164.33,1166.81,1172.43,1163.96,-0.23
"May 02, 2019",1167.06,1165.63,1168.34,1161.3,0.11
"May 01, 2019",1165.73,1164.25,1166.59,1160.67,0.13
"Apr 30, 2019",1164.25,1159.89,1169.78,1159.23,0.38
"Apr 29, 2019",1159.88,1158.99,1161.88,1157.25,0.08
"Apr 26, 2019",1158.9,1160.01,1163.0,1157.1,-0.1
"Apr 25, 2019",1160.01,1156.05,1166.29,1156.05,0.34
"Apr 24, 2019",1156.05,1143.06,1158.35,1142.88,1.13
"Apr 23, 2019",1143.11,1140.99,1145.65,1139.46,0.19
"Apr 22, 2019",1140.99,1135.92,1143.71,1135.49,0.39
"Apr 19, 2019",1136.58,1137.61,1138.6,1135.92,-0.05
"Apr 18, 2019",1137.11,1131.78,1138.51,1131.53,0.43
"Apr 17, 2019",1132.28,1137.69,1138.6,1131.8,-0.48
"Apr 16, 2019",1137.69,1135.1,1138.66,1134.25,0.23
"Apr 15, 2019",1135.1,1134.72,1136.86,1132.2,0.03
"Apr 12, 2019",1134.72,1141.96,1143.81,1132.7,-0.63
"Apr 11, 2019",1141.96,1137.97,1142.74,1137.4,0.35
"Apr 10, 2019",1137.97,1141.08,1144.81,1137.2,-0.27
"Apr 09, 2019",1141.08,1143.06,1144.81,1139.08,-0.09
"Apr 08, 2019",1142.11,1137.12,1146.24,1135.62,0.39
"Apr 05, 2019",1137.69,1136.83,1139.13,1135.45,0.12
"Apr 04, 2019",1136.33,1134.17,1138.36,1133.0,0.15
"Apr 03, 2019",1134.67,1137.4,1138.7,1133.4,-0.24
"Apr 02, 2019",1137.42,1133.22,1138.32,1132.0,0.33
"Apr 01, 2019",1133.72,1137.02,1137.96,1131.42,-0.32
"Mar 29, 2019",1137.4,1136.0,1138.79,1135.2,0.13
"Mar 28, 2019",1135.95,1139.24,1140.42,1135.5,-0.29
"Mar 27, 2019",1139.24,1135.87,1139.94,1133.85,0.3
"Mar 26, 2019",1135.87,1132.86,1136.55,1130.9,0.27
"Mar 25, 2019",1132.86,1135.82,1137.3,1132.0,-0.29
"Mar 22, 2019",1136.11,1128.41,1138.74,1127.93,0.68
"Mar 21, 2019",1128.41,1126.05,1130.87,1124.51,0.21
"Mar 20, 2019",1126.05,1130.89,1132.9,1123.7,-0.43
"Mar 19, 2019",1130.96,1132.52,1134.3,1128.6,-0.14
"Mar 18, 2019",1132.52,1135.05,1137.43,1131.0,-0.28
"Mar 15, 2019",1135.7,1136.42,1140.31,1132.45,-0.06
"Mar 14, 2019",1136.42,1130.5,1137.79,1129.9,0.52
"Mar 13, 2019",1130.5,1128.44,1134.66,1127.5,0.18
"Mar 12, 2019",1128.44,1131.77,1132.69,1127.4,-0.29
"Mar 11, 2019",1131.77,1134.1,1137.4,1131.1,-0.19
"Mar 08, 2019",1133.9,1134.87,1138.03,1132.16,-0.09
"Mar 07, 2019",1134.87,1128.38,1135.9,1126.8,0.58
"Mar 06, 2019",1128.38,1125.81,1130.77,1125.5,0.23
"Mar 05, 2019",1125.81,1126.46,1129.48,1125.28,-0.06
"Mar 04, 2019",1126.46,1127.66,1128.36,1123.75,-0.11
"Mar 01, 2019",1127.67,1125.6,1128.22,1124.1,0.16
"Feb 28, 2019",1125.9,1118.5,1126.77,1117.1,0.69
"Feb 27, 2019",1118.22,1115.61,1120.91,1114.9,0.23
"Feb 26, 2019",1115.61,1116.06,1120.22,1114.64,-0.04
"Feb 25, 2019",1116.06,1123.31,1124.31,1115.5,-0.62
"Feb 22, 2019",1122.99,1125.63,1127.7,1121.2,-0.23
"Feb 21, 2019",1125.63,1123.22,1127.45,1122.0,0.21
"Feb 20, 2019",1123.22,1122.92,1125.24,1120.8,0.03
"Feb 19, 2019",1122.92,1126.1,1129.52,1122.5,-0.31
"Feb 18, 2019",1126.4,1126.44,1127.73,1123.3,-0.0
"Feb 15, 2019",1126.44,1126.4,1130.87,1125.7,0.0
"Feb 14, 2019",1126.4,1125.59,1129.58,1123.8,0.07
"Feb 13, 2019",1125.59,1121.29,1126.2,1119.9,0.38
"Feb 12, 2019",1121.29,1125.99,1128.17,1120.8,-0.42
"Feb 11, 2019",1125.99,1124.05,1127.78,1122.76,0.13
"Feb 08, 2019",1124.5,1124.81,1127.92,1121.3,-0.03
"Feb 07, 2019",1124.81,1121.8,1127.25,1120.4,0.27
"Feb 06, 2019",1121.8,1117.57,1122.39,1117.2,0.41
"Feb 05, 2019",1117.27,1119.86,1122.41,1116.8,-0.23
"Feb 04, 2019",1119.86,1119.0,1123.39,1118.4,0.04
"Feb 01, 2019",1119.4,1112.4,1120.31,1111.6,0.63
"Jan 31, 2019",1112.4,1111.04,1114.67,1109.5,0.12
"Jan 30, 2019",1111.04,1118.01,1119.74,1109.4,-0.62
"Jan 29, 2019",1118.01,1118.87,1122.5,1116.3,-0.08
"Jan 28, 2019",1118.87,1118.51,1120.73,1115.4,0.01
"Jan 25, 2019",1118.78,1128.75,1129.82,1117.3,-0.88
"Jan 24, 2019",1128.75,1126.46,1131.37,1125.8,0.2
"Jan 23, 2019",1126.46,1131.77,1132.77,1125.8,-0.47
"Jan 22, 2019",1131.77,1133.8,1134.28,1128.9,-0.23
"Jan 21, 2019",1134.4,1126.36,1134.7,1124.2,0.74
"Jan 18, 2019",1126.08,1122.7,1126.64,1120.8,0.3
"Jan 17, 2019",1122.7,1120.78,1125.35,1119.81,0.17
"Jan 16, 2019",1120.78,1122.5,1125.22,1118.78,-0.18
"Jan 15, 2019",1122.85,1122.15,1125.29,1118.82,0.09
"Jan 14, 2019",1121.8,1118.53,1124.92,1118.3,0.32
"Jan 11, 2019",1118.23,1117.79,1120.72,1113.3,0.04
"Jan 10, 2019",1117.79,1118.18,1123.07,1116.3,-0.03
"Jan 09, 2019",1118.18,1122.83,1125.58,1117.1,-0.41
"Jan 08, 2019",1122.83,1117.66,1126.9,1116.8,0.46
"Jan 07, 2019",1117.66,1116.1,1121.44,1114.9,0.07
"Jan 04, 2019",1116.85,1125.89,1128.92,1115.7,-0.8
"Jan 03, 2019",1125.89,1120.12,1131.05,1119.2,0.52
"Jan 02, 2019",1120.12,1113.7,1122.91,1113.7,0.66
"Jan 01, 2019",1112.83,1114.3,1114.95,1112.69,-0.13
"Dec 31, 2018",1114.3,1117.05,1117.7,1110.8,-0.25
"Dec 28, 2018",1117.05,1120.08,1122.42,1113.8,-0.27
"Dec 27, 2018",1120.08,1124.66,1124.66,1118.9,-0.32
"Dec 26, 2018",1123.66,1123.36,1127.81,1122.38,-0.15
"Dec 25, 2018",1125.4,1125.17,1126.82,1123.2,0.05
"Dec 24, 2018",1124.87,1129.0,1129.71,1123.9,-0.37
"Dec 21, 2018",1129.04,1122.76,1129.88,1119.89,0.56
"Dec 20, 2018",1122.78,1129.71,1131.95,1120.8,-0.61
"Dec 19, 2018",1129.71,1127.53,1130.05,1121.16,0.19
"Dec 18, 2018",1127.53,1129.2,1132.9,1126.4,-0.18
"Dec 17, 2018",1129.55,1132.73,1134.15,1128.75,-0.28
"Dec 14, 2018",1132.7,1125.55,1135.89,1124.6,0.64
"Dec 13, 2018",1125.55,1124.82,1127.52,1121.39,0.06
"Dec 12, 2018",1124.82,1129.53,1130.6,1123.4,-0.42
"Dec 11, 2018",1129.53,1128.54,1132.6,1126.5,0.1
"Dec 10, 2018",1128.37,1124.89,1131.27,1122.65,0.31
"Dec 07, 2018",1124.85,1118.7,1126.5,1116.6,0.55
"Dec 06, 2018",1118.7,1114.16,1123.9,1112.3,0.41
"Dec 05, 2018",1114.16,1111.51,1117.0,1110.8,0.24
"Dec 04, 2018",1111.51,1109.54,1114.4,1104.7,0.18
"Dec 03, 2018",1109.54,1120.56,1120.62,1108.65,-0.97
"Nov 30, 2018",1120.44,1117.55,1124.07,1117.2,0.26
"Nov 29, 2018",1117.55,1123.48,1125.09,1116.6,-0.53
"Nov 28, 2018",1123.48,1130.51,1132.72,1122.3,-0.62
"Nov 27, 2018",1130.51,1129.79,1131.83,1127.5,0.06
"Nov 26, 2018",1129.79,1133.5,1134.5,1126.6,-0.33
"Nov 23, 2018",1133.5,1130.0,1134.44,1128.8,0.12
"Nov 22, 2018",1132.1,1128.42,1132.6,1128.0,0.35
"Nov 21, 2018",1128.12,1130.25,1134.71,1127.1,-0.19
"Nov 20, 2018",1130.25,1126.13,1131.34,1125.83,0.41
"Nov 19, 2018",1125.68,1121.24,1131.46,1121.06,0.38
"Nov 16, 2018",1121.4,1127.93,1133.41,1119.5,-0.58
"Nov 15, 2018",1127.93,1132.7,1134.72,1125.02,-0.42
"Nov 14, 2018",1132.7,1132.34,1137.93,1129.38,0.11
"Nov 13, 2018",1131.49,1138.5,1140.82,1129.7,-0.69
"Nov 12, 2018",1139.35,1130.6,1141.0,1129.8,0.77
"Nov 09, 2018",1130.69,1121.68,1132.7,1120.4,0.8
"Nov 08, 2018",1121.68,1116.43,1122.86,1114.44,0.47
"Nov 07, 2018",1116.43,1121.93,1126.2,1116.0,-0.49
"Nov 06, 2018",1121.93,1120.56,1126.53,1119.3,0.12
"Nov 05, 2018",1120.56,1118.33,1126.12,1116.6,0.22
"Nov 02, 2018",1118.1,1125.26,1130.2,1111.2,-0.55
"Nov 01, 2018",1124.31,1141.18,1142.07,1122.04,-1.55
"Oct 31, 2018",1142.02,1139.69,1143.56,1137.8,0.2
"Oct 30, 2018",1139.69,1143.74,1145.1,1137.1,-0.35
"Oct 29, 2018",1143.74,1141.1,1145.08,1136.8,0.3
"Oct 26, 2018",1140.28,1137.38,1145.7,1135.63,0.25
"Oct 25, 2018",1137.38,1139.86,1141.65,1134.4,-0.22
"Oct 24, 2018",1139.86,1135.78,1140.63,1129.4,0.36
"Oct 23, 2018",1135.78,1133.25,1140.48,1131.8,0.22
"Oct 22, 2018",1133.25,1131.7,1136.63,1127.8,0.1
"Oct 19, 2018",1132.15,1138.6,1140.89,1129.2,-0.57
"Oct 18, 2018",1138.6,1128.53,1140.16,1127.7,0.89
"Oct 17, 2018",1128.53,1123.79,1129.47,1122.7,0.47
"Oct 16, 2018",1123.24,1131.05,1135.47,1121.38,-0.76
"Oct 15, 2018",1131.87,1131.5,1135.7,1127.1,0.05
"Oct 12, 2018",1131.3,1135.55,1138.0,1129.9,-0.37
"Oct 11, 2018",1135.55,1143.3,1147.26,1133.8,-0.68
"Oct 10, 2018",1143.3,1132.12,1144.56,1130.14,0.99
"Oct 09, 2018",1132.12,1134.63,1139.18,1131.59,-0.22
"Oct 08, 2018",1134.63,1131.84,1139.78,1129.8,0.22
"Oct 05, 2018",1132.13,1133.53,1134.3,1127.8,-0.12
"Oct 04, 2018",1133.53,1125.5,1134.57,1125.0,0.71
"Oct 03, 2018",1125.5,1119.43,1126.48,1117.36,0.62
"Oct 02, 2018",1118.51,1112.93,1121.86,1111.88,0.43
"Oct 01, 2018",1113.76,1110.0,1114.63,1109.1,0.33
"Sep 28, 2018",1110.15,1113.99,1114.67,1106.82,-0.36
"Sep 27, 2018",1114.15,1115.51,1116.64,1109.13,-0.13
"Sep 26, 2018",1115.55,1117.06,1118.36,1111.46,-0.21
"Sep 25, 2018",1117.88,1120.12,1121.01,1117.3,-0.2
"Sep 24, 2018",1120.12,1115.3,1121.97,1114.6,0.46
"Sep 21, 2018",1114.95,1117.13,1119.9,1113.1,-0.2
"Sep 20, 2018",1117.13,1118.95,1123.7,1117.0,-0.16
"Sep 19, 2018",1118.95,1122.82,1126.1,1118.6,-0.34
"Sep 18, 2018",1122.82,1126.33,1131.1,1122.2,-0.31
"Sep 17, 2018",1126.33,1122.0,1130.31,1121.1,0.42
"Sep 14, 2018",1121.66,1120.83,1123.08,1116.4,0.15
"Sep 13, 2018",1120.01,1119.42,1126.59,1116.97,-0.02
"Sep 12, 2018",1120.25,1123.99,1130.65,1117.1,-0.33
"Sep 11, 2018",1123.99,1129.6,1131.6,1123.7,-0.52
"Sep 10, 2018",1129.9,1128.6,1132.14,1126.7,0.12
"Sep 07, 2018",1128.57,1122.75,1129.18,1121.3,0.58
"Sep 06, 2018",1122.06,1119.02,1124.96,1116.59,0.2
"Sep 05, 2018",1119.84,1118.36,1126.64,1114.28,0.13
"Sep 04, 2018",1118.36,1112.1,1122.49,1111.9,0.56
"Sep 03, 2018",1112.1,1115.65,1118.74,1109.56,-0.32
"Aug 31, 2018",1115.63,1113.96,1118.45,1111.58,0.08
"Aug 30, 2018",1114.79,1111.18,1116.19,1107.53,0.37
"Aug 29, 2018",1110.64,1108.3,1115.33,1106.9,0.21
"Aug 28, 2018",1108.3,1108.8,1112.84,1104.5,-0.07
"Aug 27, 2018",1109.05,1114.75,1117.19,1107.65,-0.49
"Aug 24, 2018",1114.51,1123.8,1126.74,1112.17,-0.9
"Aug 23, 2018",1124.62,1117.76,1125.43,1117.3,0.61
"Aug 22, 2018",1117.76,1117.28,1121.55,1116.1,0.1
"Aug 21, 2018",1116.61,1117.35,1120.33,1114.38,-0.14
"Aug 20, 2018",1118.17,1119.4,1124.72,1117.6,-0.14
"Aug 17, 2018",1119.69,1127.35,1128.32,1117.58,-0.67
"Aug 16, 2018",1127.25,1133.97,1137.55,1123.9,-0.59
"Aug 15, 2018",1133.97,1128.21,1139.07,1127.1,0.51
"Aug 14, 2018",1128.21,1137.0,1137.6,1127.4,-0.77
"Aug 13, 2018",1137.0,1130.0,1138.93,1129.4,0.6
"Aug 10, 2018",1130.17,1123.4,1133.0,1122.6,0.58
"Aug 09, 2018",1123.7,1118.17,1124.68,1116.8,0.58
"Aug 08, 2018",1117.26,1117.12,1121.6,1116.08,-0.06
"Aug 07, 2018",1117.94,1126.7,1128.55,1117.1,-0.78
"Aug 06, 2018",1126.7,1123.2,1128.5,1122.25,0.3
"Aug 03, 2018",1123.34,1128.21,1131.42,1121.35,-0.43
"Aug 02, 2018",1128.21,1119.49,1131.98,1118.82,0.78
"Aug 01, 2018",1119.49,1113.25,1123.29,1112.6,0.56
"Jul 31, 2018",1113.25,1118.73,1121.6,1110.6,-0.41
"Jul 30, 2018",1117.81,1114.97,1120.83,1113.28,0.17
"Jul 27, 2018",1115.89,1124.62,1125.94,1114.87,-0.76
"Jul 26, 2018",1124.38,1117.65,1124.77,1116.47,0.59
"Jul 25, 2018",1117.79,1127.55,1131.13,1117.46,-0.85
"Jul 24, 2018",1127.41,1134.09,1138.3,1126.03,-0.6
"Jul 23, 2018",1134.19,1128.12,1138.26,1126.48,0.56
"Jul 20, 2018",1127.9,1135.39,1139.7,1127.48,-0.67
"Jul 19, 2018",1135.55,1131.32,1141.56,1128.95,0.39
"Jul 18, 2018",1131.16,1127.0,1134.9,1125.99,0.37
"Jul 17, 2018",1127.0,1128.64,1129.2,1122.65,-0.13
"Jul 16, 2018",1128.46,1129.82,1131.12,1125.26,-0.15
"Jul 13, 2018",1130.14,1124.72,1135.12,1122.42,0.49
"Jul 12, 2018",1124.58,1128.23,1131.1,1122.3,-0.32
"Jul 11, 2018",1128.23,1114.43,1130.29,1113.17,1.26
"Jul 10, 2018",1114.22,1113.12,1118.48,1109.39,0.08
"Jul 09, 2018",1113.32,1115.44,1116.8,1109.83,-0.2
"Jul 06, 2018",1115.52,1119.15,1122.22,1114.24,-0.34
"Jul 05, 2018",1119.33,1116.25,1122.13,1114.9,0.26
"Jul 04, 2018",1116.4,1115.14,1119.06,1112.84,0.13
"Jul 03, 2018",1114.99,1118.88,1125.4,1112.58,-0.35
"Jul 02, 2018",1118.88,1115.01,1122.45,1113.9,0.34
"Jun 29, 2018",1115.04,1121.63,1122.42,1111.06,-0.56
"Jun 28, 2018",1121.35,1123.24,1125.82,1119.42,-0.2
"Jun 27, 2018",1123.57,1118.66,1126.33,1115.96,0.45
"Jun 26, 2018",1118.52,1115.47,1121.02,1113.46,0.27
"Jun 25, 2018",1115.47,1111.9,1119.22,1110.39,0.31
"Jun 22, 2018",1112.0,1110.55,1115.8,1106.35,0.13
"Jun 21, 2018",1110.55,1109.98,1114.98,1105.58,0.05
"Jun 20, 2018",1109.98,1111.89,1113.56,1104.47,-0.17
"Jun 19, 2018",1111.89,1103.51,1117.45,1102.8,0.76
"Jun 18, 2018",1103.51,1102.79,1107.41,1100.8,0.01
"Jun 15, 2018",1103.42,1089.15,1104.7,1087.62,1.31
"Jun 14, 2018",1089.15,1086.17,1090.03,1081.42,0.29
"Jun 13, 2018",1086.03,1081.68,1088.81,1079.7,0.39
"Jun 12, 2018",1081.84,1076.88,1082.47,1072.9,0.46
"Jun 11, 2018",1076.88,1075.0,1077.74,1072.12,0.18
"Jun 08, 2018",1074.93,1072.61,1078.85,1070.74,0.26
"Jun 07, 2018",1072.19,1066.63,1074.2,1065.54,0.5
"Jun 06, 2018",1066.88,1071.79,1072.29,1065.85,-0.47
"Jun 05, 2018",1071.95,1070.33,1073.47,1067.4,0.14
"Jun 04, 2018",1070.48,1072.26,1073.36,1068.23,-0.13
"Jun 01, 2018",1071.88,1080.74,1081.46,1071.31,-0.81
"May 31, 2018",1080.59,1076.79,1083.0,1074.34,0.32
"May 30, 2018",1077.1,1084.67,1085.64,1076.95,-0.67
"May 29, 2018",1084.37,1075.41,1086.29,1073.89,0.85
"May 28, 2018",1075.24,1078.18,1078.18,1071.39,-0.29
"May 25, 2018",1078.38,1081.69,1083.2,1075.31,-0.31
"May 24, 2018",1081.69,1077.25,1086.05,1075.33,0.41
