Date,Price,Open,High,Low,Change
"Dec 20, 2016",865.49,860.55,867.54,859.62,0.53
"Dec 19, 2016",860.93,864.36,868.68,859.98,-0.69
"Dec 16, 2016",866.91,870.62,873.79,862.94,-0.45
"Dec 15, 2016",870.8,874.12,877.7,869.58,-0.33
"Dec 14, 2016",873.7,873.45,879.71,871.44,0.07
"Dec 13, 2016",873.11,873.2,877.28,871.19,-0.02
"Dec 12, 2016",873.32,873.7,876.04,869.38,-0.1
"Dec 09, 2016",874.22,866.84,876.78,865.96,0.77
"Dec 08, 2016",867.55,866.8,871.53,864.73,0.11
"Dec 07, 2016",866.62,874.32,876.88,862.86,-0.85
"Dec 06, 2016",874.09,872.22,875.09,868.72,0.22
"Dec 05, 2016",872.16,869.05,876.98,864.5,0.12
"Dec 02, 2016",871.11,865.82,873.33,864.38,0.61
"Dec 01, 2016",865.82,869.45,872.39,862.41,-0.46
"Nov 30, 2016",869.86,874.53,877.86,866.54,-0.47
"Nov 29, 2016",873.95,876.58,877.66,872.01,-0.33
"Nov 28, 2016",876.87,873.19,880.37,870.06,0.18
"Nov 25, 2016",875.3,876.85,880.64,873.3,-0.04
"Nov 24, 2016",875.67,872.59,876.81,869.22,0.33
"Nov 23, 2016",872.83,866.86,877.36,865.23,0.78
"Nov 22, 2016",866.09,869.34,872.76,864.96,-0.41
"Nov 21, 2016",869.63,866.21,871.23,863.77,0.33
"Nov 18, 2016",866.74,874.45,877.5,864.04,-0.84
"Nov 17, 2016",874.04,875.91,882.05,871.05,-0.19
"Nov 16, 2016",875.68,882.38,883.92,874.08,-0.78
"Nov 15, 2016",882.55,882.82,886.33,878.88,-0.05
"Nov 14, 2016",883.0,876.78,888.1,876.32,0.31
"Nov 11, 2016",880.3,888.03,889.36,877.27,-0.87
"Nov 10, 2016",888.03,883.8,894.12,878.32,0.45
"Nov 09, 2016",884.05,876.7,889.47,873.51,0.89
"Nov 08, 2016",876.28,882.06,882.4,872.54,-0.67
"Nov 07, 2016",882.23,875.79,883.2,873.79,0.73
"Nov 04, 2016",875.84,878.96,881.62,874.4,-0.39
"Nov 03, 2016",879.3,877.0,879.95,871.11,0.24
"Nov 02, 2016",877.17,876.76,879.63,873.92,0.03
"Nov 01, 2016",876.87,869.9,879.23,868.01,0.83
"Oct 31, 2016",869.62,870.93,873.06,868.0,-0.27
"Oct 28, 2016",871.96,871.24,873.29,866.09,0.12
"Oct 27, 2016",870.95,871.31,873.49,868.4,-0.02
"Oct 26, 2016",871.14,864.18,874.84,863.08,0.8
"Oct 25, 2016",864.24,864.36,868.62,861.29,-0.0
"Oct 24, 2016",864.25,863.1,865.83,862.04,-0.02
"Oct 21, 2016",864.38,862.88,870.47,861.6,0.19
"Oct 20, 2016",862.72,865.13,866.4,860.04,-0.28
"Oct 19, 2016",865.14,862.2,866.67,859.62,0.31
"Oct 18, 2016",862.48,867.02,870.89,861.99,-0.52
"Oct 17, 2016",867.02,865.1,870.05,863.16,0.12
"Oct 14, 2016",866.0,856.03,867.76,854.35,1.27
"Oct 13, 2016",855.12,851.17,859.42,846.96,0.48
