Date,Open,High,Low,Close,Volume
2015-12-15,646000,648000,635000,643000,67405
2015-12-16,649000,652000,645000,646000,77097
2015-12-17,654000,659000,646000,653000,70546
2015-12-18,649000,653000,636000,640000,49587
2015-12-21,645000,652000,642000,648000,52789
2015-12-22,646000,654000,637000,653000,46151
2015-12-23,653000,654000,645000,653000,41170
2015-12-24,649000,654000,646000,647000,32816
2015-12-28,647000,650000,638000,641000,47511
2015-12-29,649000,649000,631000,642000,50648
2015-12-30,642000,668000,639000,658000,64215
2016-01-04,650000,658000,632000,632000,93272
2016-01-05,633000,642000,631000,637000,69456
2016-01-06,645000,645000,622000,623000,95682
2016-01-07,626000,660000,626000,652000,125253
2016-01-08,652000,659000,642000,652000,63922
2016-01-11,645000,651000,626000,628000,88620
2016-01-12,636000,654000,632000,650000,78010
2016-01-13,656000,657000,643000,649000,92220
2016-01-14,642000,659000,640000,651000,85824
2016-01-15,662000,673000,658000,670000,128415
2016-01-18,663000,687000,663000,687000,140601
2016-01-19,683000,684000,664000,670000,144586
2016-01-20,670000,673000,651000,664000,95351
2016-01-21,656000,657000,631000,639000,135186
2016-01-22,650000,668000,640000,668000,91200
2016-01-25,668000,677000,657000,673000,61255
2016-01-26,675000,681000,671000,680000,56078
2016-01-27,687000,687000,666000,674000,66471
2016-01-28,642000,650000,621000,631000,277566
2016-01-29,627000,631000,605000,628000,269400
2016-02-01,622000,629000,608000,613000,144528
2016-02-02,611000,618000,592000,600000,223453
2016-02-03,593000,606000,593000,601000,94740
2016-02-04,606000,607000,594000,602000,87070
2016-02-05,600000,605000,596000,599000,55313
2016-02-11,589000,589000,563000,563000,184341
2016-02-12,555000,566000,544000,556000,198082
2016-02-15,561000,567000,548000,556000,146518
2016-02-16,553000,580000,553000,575000,123943
2016-02-17,578000,587000,574000,575000,158463
2016-02-18,578000,588000,576000,582000,83228
2016-02-19,579000,582000,568000,573000,76728
2016-02-22,575000,581000,565000,565000,86272
2016-02-23,569000,587000,568000,584000,111857
2016-02-24,583000,584000,572000,580000,71221
2016-02-25,581000,589000,578000,582000,57095
2016-02-26,581000,586000,575000,580000,45972
2016-02-29,580000,585000,570000,572000,78709
2016-03-02,584000,612000,581000,609000,119099
2016-03-03,615000,615000,602000,610000,74873
2016-03-04,615000,621000,604000,613000,66116
2016-03-07,615000,619000,599000,599000,75885
2016-03-08,588000,612000,588000,604000,49925
2016-03-09,601000,610000,600000,608000,37660
2016-03-10,608000,644000,602000,635000,136851
2016-03-11,638000,649000,631000,636000,108114
2016-03-14,641000,642000,625000,635000,52825
2016-03-15,635000,648000,632000,641000,51664
2016-03-16,644000,647000,635000,640000,41993
2016-03-17,649000,649000,630000,636000,79516
2016-03-18,633000,642000,630000,639000,59518
2016-03-21,634000,648000,633000,642000,63761
2016-03-22,641000,654000,639000,649000,99260
2016-03-23,650000,652000,627000,634000,94009
2016-03-24,638000,642000,621000,624000,73071
2016-03-25,624000,629000,611000,613000,104353
2016-03-28,616000,628000,615000,617000,54766
2016-03-29,617000,640000,616000,640000,71050
2016-03-30,649000,649000,632000,637000,89180
2016-03-31,645000,646000,633000,637000,107783
2016-04-01,645000,645000,624000,628000,62556
2016-04-04,632000,651000,632000,651000,108339
2016-04-05,650000,653000,648000,652000,92265
2016-04-06,645000,651000,642000,649000,84628
2016-04-07,651000,677000,649000,675000,141392
2016-04-08,667000,670000,660000,663000,72693
2016-04-11,663000,670000,656000,664000,59360
2016-04-12,666000,672000,660000,670000,55658
2016-04-14,690000,691000,668000,673000,89049
2016-04-15,672000,677000,668000,673000,80228
2016-04-18,668000,672000,657000,661000,74941
2016-04-19,661000,672000,661000,669000,90281
2016-04-20,666000,668000,651000,654000,92783
2016-04-21,660000,667000,656000,667000,82414
2016-04-22,660000,665000,657000,663000,38974
2016-04-25,662000,665000,655000,662000,71124
2016-04-26,663000,672000,649000,654000,157920
2016-04-27,648000,665000,640000,665000,80668
2016-04-28,691000,691000,646000,659000,228211
2016-04-29,668000,681000,666000,677000,181733
2016-05-02,679000,680000,667000,678000,57779
2016-05-03,682000,682000,675000,676000,68780
2016-05-04,679000,683000,670000,680000,139450
2016-05-09,699000,705000,687000,700000,202321
2016-05-10,708000,714000,695000,707000,106455
2016-05-11,700000,702000,690000,693000,88336
2016-05-12,695000,697000,676000,676000,67686
2016-05-13,675000,687000,668000,677000,92573
2016-05-16,671000,695000,671000,692000,64530
2016-05-17,691000,694000,686000,694000,68326
2016-05-18,694000,698000,682000,698000,175078
2016-05-19,687000,701000,687000,701000,50218
2016-05-20,708000,710000,682000,688000,76520
2016-05-23,690000,690000,673000,690000,57779
2016-05-24,690000,703000,686000,694000,55240
2016-05-25,701000,709000,695000,704000,92645
2016-05-26,704000,709000,699000,703000,45223
2016-05-27,705000,706000,695000,700000,45014
2016-05-30,705000,712000,702000,710000,82852
2016-05-31,710000,720000,706000,720000,115867
2016-06-01,700000,701000,666000,687000,336227
2016-06-02,694000,713000,691000,697000,101813
2016-06-03,702000,708000,695000,707000,87753
2016-06-07,728000,729000,705000,707000,99661
2016-06-08,709000,725000,708000,722000,111238
2016-06-09,731000,733000,712000,720000,134568
2016-06-10,731000,733000,717000,720000,95001
2016-06-13,714000,714000,686000,697000,160118
2016-06-14,689000,702000,679000,697000,130979
2016-06-15,704000,709000,692000,697000,70465
2016-06-16,691000,701000,691000,701000,59844
2016-06-17,701000,702000,688000,689000,73560
2016-06-20,697000,697000,684000,692000,61510
2016-06-21,694000,698000,688000,697000,61540
2016-06-22,699000,730000,699000,730000,201087
2016-06-23,733000,760000,732000,747000,226122
2016-06-24,745000,759000,721000,739000,173581
2016-06-27,728000,730000,706000,710000,234896
2016-06-28,701000,719000,700000,719000,154017
2016-06-29,715000,724000,713000,713000,148394
2016-06-30,710000,717000,707000,710000,153533
2016-07-01,713000,723000,713000,713000,76569
2016-07-04,716000,729000,712000,727000,117837
2016-07-05,730000,756000,730000,750000,127066
2016-07-06,750000,750000,730000,745000,122446
2016-07-07,752000,770000,748000,753000,68516
2016-07-08,751000,756000,748000,750000,73753
2016-07-11,745000,758000,743000,754000,108205
2016-07-12,759000,768000,748000,755000,127011
2016-07-13,760000,768000,748000,758000,155150
2016-07-14,751000,754000,734000,734000,165410
2016-07-15,750000,753000,706000,716000,306084
2016-07-18,717000,718000,706000,712000,150928
2016-07-19,718000,721000,707000,718000,110798
2016-07-20,715000,717000,691000,695000,201850
2016-07-21,698000,706000,697000,704000,108311
2016-07-22,706000,712000,704000,705000,90330
2016-07-25,708000,714000,708000,710000,51417
2016-07-26,711000,714000,702000,710000,57867
2016-07-27,710000,718000,710000,712000,58607
2016-07-28,717000,719000,707000,710000,98214
2016-07-29,710000,717000,708000,710000,106351
2016-08-01,711000,713000,678000,701000,145886
2016-08-02,701000,715000,699000,713000,48938
2016-08-03,710000,713000,702000,705000,49681
2016-08-04,713000,714000,701000,707000,51248
2016-08-05,711000,725000,705000,723000,55159
2016-08-08,728000,749000,727000,749000,116945
2016-08-09,754000,757000,750000,755000,168810
2016-08-10,765000,776000,759000,775000,160412
2016-08-11,779000,779000,769000,778000,76227
2016-08-12,777000,784000,777000,782000,51184
2016-08-16,784000,798000,783000,790000,112935
2016-08-17,775000,792000,775000,790000,69851
2016-08-18,792000,801000,790000,801000,92495
2016-08-19,807000,811000,798000,805000,137384
2016-08-22,800000,803000,793000,795000,80005
2016-08-23,801000,808000,795000,806000,69435
2016-08-24,807000,814000,800000,812000,71904
2016-08-25,812000,812000,802000,804000,96952
2016-08-26,796000,809000,796000,805000,75008
2016-08-29,806000,819000,800000,810000,84039
2016-08-30,811000,821000,805000,821000,70624
2016-08-31,843000,850000,827000,845000,158267
2016-09-01,845000,847000,819000,829000,90304
2016-09-02,833000,835000,822000,831000,65593
2016-09-05,842000,855000,842000,850000,51800
2016-09-06,858000,875000,833000,843000,120907
2016-09-07,843000,874000,838000,872000,87219
2016-09-08,869000,872000,851000,869000,78393
2016-09-09,852000,860000,841000,847000,83335
2016-09-12,835000,843000,831000,840000,69512
2016-09-13,850000,851000,833000,841000,69669
2016-09-19,853000,870000,845000,856000,117354
2016-09-20,858000,867000,835000,836000,109454
2016-09-21,836000,864000,836000,855000,108756
2016-09-22,867000,874000,855000,873000,112398
2016-09-23,882000,882000,861000,878000,74094
2016-09-26,879000,884000,869000,876000,42051
2016-09-27,876000,890000,866000,884000,80703
2016-09-28,886000,895000,884000,887000,54783
2016-09-29,890000,903000,887000,900000,77187
2016-09-30,886000,888000,859000,883000,172513
2016-10-04,883000,884000,850000,858000,109200
2016-10-05,853000,875000,851000,867000,66523
2016-10-06,869000,874000,852000,861000,54843
2016-10-07,860000,861000,834000,843000,75928
2016-10-10,853000,880000,848000,872000,69249
2016-10-11,888000,894000,853000,862000,70122
2016-10-12,870000,880000,862000,864000,64084
2016-10-13,859000,863000,827000,827000,96099
2016-10-14,831000,849000,831000,844000,56239
2016-10-17,842000,857000,833000,851000,77721
2016-10-18,854000,858000,838000,846000,81061
2016-10-19,841000,845000,823000,829000,85601
2016-10-20,830000,845000,826000,844000,116179
2016-10-21,838000,840000,829000,831000,60552
2016-10-24,826000,836000,826000,833000,135275
2016-10-25,825000,843000,825000,837000,86741
2016-10-26,827000,852000,827000,848000,71085
2016-10-27,863000,883000,853000,859000,178398
2016-10-28,871000,876000,855000,860000,80422
2016-10-31,858000,866000,847000,857000,66212
2016-11-01,860000,860000,832000,847000,224653
2016-11-02,849000,850000,823000,826000,85366
2016-11-03,826000,826000,812000,812000,68345
2016-11-04,808000,810000,785000,789000,102475
2016-11-07,798000,829000,795000,820000,99899
2016-11-08,829000,838000,811000,815000,62904
2016-11-09,826000,827000,784000,805000,124375
2016-11-10,816000,819000,801000,806000,82529
2016-11-11,781000,790000,757000,760000,214331
2016-11-14,760000,779000,746000,746000,139465
2016-11-15,746000,762000,739000,744000,133064
2016-11-16,751000,759000,741000,751000,154996
2016-11-17,748000,755000,743000,745000,99389
2016-11-18,760000,773000,750000,771000,144474
2016-11-21,771000,799000,759000,786000,147242
2016-11-22,788000,813000,787000,810000,105354
2016-11-23,795000,809000,792000,795000,75510
2016-11-24,789000,805000,783000,802000,70341
2016-11-25,810000,817000,802000,805000,124784
2016-11-28,802000,815000,792000,808000,76152
2016-11-29,802000,815000,801000,801000,56621
2016-11-30,802000,810000,786000,798000,168587
2016-12-01,790000,798000,764000,764000,103862
2016-12-02,777000,777000,754000,755000,79960
2016-12-05,749000,769000,744000,764000,82134
2016-12-06,774000,778000,750000,756000,98542
2016-12-07,757000,762000,749000,750000,52901
2016-12-08,756000,804000,756000,804000,134987
2016-12-09,804000,814000,796000,800000,82302
2016-12-12,804000,808000,788000,792000,60521
2016-12-13,794000,795000,782000,786000,60797
2016-12-14,793000,796000,781000,785000,52767
2016-12-15,785000,794000,784000,786000,83964
2016-12-16,797000,806000,789000,806000,100221
2016-12-19,801000,806000,796000,800000,47789
2016-12-20,800000,802000,785000,787000,65614
2016-12-21,795000,797000,779000,779000,44194
2016-12-22,779000,786000,767000,773000,78677
2016-12-23,771000,777000,762000,768000,53375
2016-12-26,766000,773000,765000,765000,20665
2016-12-27,766000,773000,763000,772000,31962
2016-12-28,785000,785000,763000,763000,57737
2016-12-29,758000,777000,754000,775000,56324
2017-01-02,778000,787000,775000,777000,30777
2017-01-03,777000,777000,767000,767000,51766
2017-01-04,775000,810000,771000,810000,120359
2017-01-05,810000,810000,791000,791000,68724
2017-01-06,791000,801000,786000,799000,50269
2017-01-09,791000,799000,777000,779000,76688
2017-01-10,787000,793000,779000,792000,47372
2017-01-11,786000,802000,786000,796000,48742
2017-01-12,799000,815000,796000,802000,56389
2017-01-13,802000,805000,787000,790000,68231
2017-01-16,792000,801000,774000,794000,55042
2017-01-17,787000,797000,782000,795000,50942
2017-01-18,800000,800000,787000,788000,55176
2017-01-19,787000,806000,787000,801000,67811
2017-01-20,797000,798000,785000,785000,73435
2017-01-23,778000,779000,763000,771000,90668
2017-01-24,771000,771000,760000,761000,106880
2017-01-25,763000,768000,760000,763000,119005
2017-01-26,751000,763000,736000,753000,274419
2017-01-31,750000,767000,743000,758000,127610
2017-02-01,761000,774000,760000,771000,92541
2017-02-02,776000,780000,770000,772000,121050
2017-02-03,770000,776000,767000,774000,142414
2017-02-06,781000,781000,772000,779000,127029
2017-02-07,778000,802000,775000,800000,135111
2017-02-08,799000,799000,791000,795000,77643
2017-02-09,788000,796000,783000,787000,102023
2017-02-10,795000,795000,787000,795000,67489
2017-02-13,800000,803000,788000,795000,59380
2017-02-14,785000,790000,766000,770000,119907
2017-02-15,769000,777000,768000,773000,66435
2017-02-16,770000,777000,769000,777000,73821
2017-02-17,773000,785000,772000,780000,104341
2017-02-20,773000,784000,772000,781000,75042
2017-02-21,778000,793000,776000,790000,115574
2017-02-22,788000,800000,786000,797000,107372
2017-02-23,805000,815000,804000,808000,96955
2017-02-24,803000,807000,793000,803000,77173
2017-02-27,800000,807000,792000,796000,33895
2017-02-28,794000,800000,776000,776000,97398
2017-03-02,799000,819000,790000,815000,150962
2017-03-03,816000,839000,794000,809000,98302
2017-03-06,810000,817000,795000,800000,57995
2017-03-07,800000,806000,794000,799000,48316
2017-03-08,798000,807000,791000,800000,56378
2017-03-09,801000,806000,789000,789000,75785
2017-03-10,789000,802000,783000,800000,48907
2017-03-13,800000,833000,799000,826000,83464
2017-03-14,827000,833000,811000,815000,94487
2017-03-15,817000,826000,810000,820000,40787
2017-03-16,834000,835000,817000,819000,53315
2017-03-17,825000,833000,819000,827000,59069
2017-03-20,830000,830000,810000,818000,59293
2017-03-21,828000,872000,825000,871000,150195
2017-03-22,870000,871000,846000,849000,79212
2017-03-23,860000,872000,851000,864000,80062
2017-03-24,864000,880000,864000,872000,55786
2017-03-27,865000,892000,865000,885000,60459
2017-03-28,885000,886000,851000,853000,82475
2017-03-29,859000,865000,854000,864000,58716
2017-03-30,865000,874000,856000,861000,57075
2017-03-31,861000,870000,854000,855000,50026
2017-04-03,855000,878000,843000,873000,54884
2017-04-04,868000,869000,846000,850000,59594
2017-04-05,857000,859000,835000,843000,99674
2017-04-06,838000,840000,826000,840000,72103
2017-04-07,837000,842000,825000,828000,57671
2017-04-10,823000,828000,811000,818000,71406
2017-04-11,810000,811000,767000,770000,263066
2017-04-12,773000,777000,757000,768000,205449
2017-04-13,773000,803000,770000,802000,173040
2017-04-14,798000,811000,786000,787000,59789
2017-04-17,780000,793000,773000,785000,55583
2017-04-18,791000,791000,777000,778000,54222
2017-04-19,778000,785000,777000,777000,82834
2017-04-20,785000,800000,781000,796000,98297
2017-04-21,801000,813000,796000,813000,85913
2017-04-24,811000,813000,805000,810000,86866
2017-04-25,815000,815000,803000,815000,151351
2017-04-26,815000,816000,804000,807000,161105
2017-04-27,796000,800000,785000,791000,169134
2017-04-28,791000,803000,791000,800000,112573
2017-05-02,800000,807000,790000,801000,108742
2017-05-04,806000,823000,803000,823000,88182
2017-05-08,823000,845000,815000,845000,133891
2017-05-10,859000,878000,823000,824000,141076
2017-05-11,841000,866000,837000,866000,174898
2017-05-12,864000,865000,842000,848000,76597
2017-05-15,853000,854000,834000,839000,47526
2017-05-16,839000,850000,830000,839000,54957
2017-05-17,835000,838000,829000,832000,73344
2017-05-18,829000,832000,817000,824000,58999
2017-05-19,822000,833000,822000,832000,125157
2017-05-22,848000,848000,834000,847000,70139
2017-05-23,846000,850000,838000,842000,74596
2017-05-24,850000,855000,842000,852000,91609
2017-05-25,855000,858000,848000,852000,66807
2017-05-26,860000,863000,854000,855000,61658
2017-05-29,860000,864000,852000,856000,45405
2017-05-30,856000,859000,845000,852000,67161
2017-05-31,849000,864000,843000,845000,95528
2017-06-01,850000,860000,842000,842000,55107
2017-06-02,843000,864000,843000,864000,68640
2017-06-05,854000,887000,854000,876000,104348
2017-06-07,876000,888000,871000,876000,84108
2017-06-08,885000,893000,877000,890000,105056
2017-06-09,895000,975000,894000,960000,183462
2017-06-12,926000,933000,895000,895000,198383
2017-06-13,895000,919000,891000,895000,112622
2017-06-14,898000,914000,875000,883000,133198
2017-06-15,880000,896000,879000,885000,76874
2017-06-16,889000,892000,873000,892000,96765
2017-06-19,887000,898000,876000,878000,63532
2017-06-20,892000,893000,864000,866000,83933
2017-06-21,857000,881000,832000,880000,97753
2017-06-22,878000,888000,871000,880000,59325
2017-06-23,884000,896000,875000,887000,61621
2017-06-26,891000,903000,881000,888000,58948
2017-06-27,890000,902000,866000,869000,686346
2017-06-28,858000,865000,851000,861000,101311
2017-06-29,864000,868000,851000,853000,72186
2017-06-30,845000,850000,835000,838000,111979
2017-07-03,844000,850000,833000,844000,64145
2017-07-04,840000,847000,837000,840000,44926
2017-07-05,837000,840000,831000,835000,65120
2017-07-06,834000,835000,818000,825000,108236
2017-07-07,825000,841000,822000,838000,93149
2017-07-10,829000,834000,813000,813000,94323
2017-07-11,813000,835000,813000,830000,82714
2017-07-12,831000,839000,815000,821000,70912
2017-07-13,817000,837000,817000,830000,91884
2017-07-14,829000,839000,826000,839000,98662
2017-07-17,840000,844000,835000,839000,84952
2017-07-18,841000,844000,826000,830000,63292
2017-07-19,831000,842000,830000,835000,69438
2017-07-20,833000,842000,827000,835000,63638
2017-07-21,832000,840000,832000,839000,60799
2017-07-24,837000,838000,821000,833000,68561
2017-07-25,834000,838000,824000,837000,65990
2017-07-26,840000,841000,819000,825000,82343
2017-07-27,820000,829000,819000,825000,70479
2017-07-28,821000,824000,799000,799000,125875
2017-07-31,799000,808000,786000,803000,87685
2017-08-01,794000,802000,790000,796000,82928
2017-08-02,792000,800000,791000,795000,83691
2017-08-03,794000,798000,775000,778000,134930
2017-08-04,779000,785000,776000,776000,67353
2017-08-07,777000,803000,768000,796000,148923
2017-08-08,801000,816000,800000,810000,104049
2017-08-09,798000,807000,797000,798000,51973
2017-08-10,794000,802000,791000,794000,73502
2017-08-11,781000,798000,780000,795000,53942
2017-08-14,807000,807000,776000,779000,79397
2017-08-16,780000,790000,779000,787000,69817
2017-08-17,781000,786000,776000,777000,73408
2017-08-18,773000,785000,773000,784000,52621
2017-08-21,784000,785000,775000,781000,40484
2017-08-22,781000,781000,763000,767000,229898
2017-08-23,772000,781000,770000,773000,97015
2017-08-24,770000,774000,766000,771000,116996
2017-08-25,771000,787000,771000,780000,82607
2017-08-28,781000,793000,779000,783000,109037
2017-08-29,779000,780000,767000,778000,105691
2017-08-30,778000,783000,771000,774000,112999
2017-08-31,769000,770000,751000,755000,198250
2017-09-01,757000,761000,745000,746000,146540
2017-09-04,724000,734000,724000,726000,140477
2017-09-05,728000,742000,727000,736000,97577
2017-09-06,729000,739000,725000,737000,80239
2017-09-07,736000,737000,730000,730000,68175
2017-09-08,725000,733000,724000,727000,70880
2017-09-11,727000,727000,717000,720000,75517
2017-09-12,723000,742000,718000,735000,83031
2017-09-13,733000,735000,725000,729000,74276
2017-09-14,730000,769000,729000,765000,226589
2017-09-15,764000,764000,752000,760000,99262
2017-09-18,762000,786000,761000,781000,122896
2017-09-19,775000,777000,764000,770000,73974
2017-09-20,774000,787000,767000,783000,86367
2017-09-21,777000,781000,760000,763000,67757
2017-09-22,765000,775000,755000,764000,64961
2017-09-25,760000,763000,749000,754000,73864
2017-09-26,746000,755000,736000,753000,75843
2017-09-27,750000,752000,734000,734000,92054
2017-09-28,730000,745000,730000,733000,108761
2017-09-29,733000,749000,733000,745000,52799
2017-10-10,747000,770000,744000,756000,164559
2017-10-11,751000,755000,746000,751000,59229
2017-10-12,751000,772000,751000,768000,114527
2017-10-13,768000,768000,758000,762000,73043
2017-10-16,764000,767000,759000,762000,65306
2017-10-17,767000,772000,764000,768000,92894
2017-10-18,768000,817000,768000,815000,219631
2017-10-19,818000,826000,805000,811000,179233
2017-10-20,818000,823000,792000,801000,103091
2017-10-23,806000,812000,793000,799000,64870
2017-10-24,797000,810000,795000,801000,55457
2017-10-25,800000,811000,795000,804000,93258
2017-10-26,844000,854000,830000,840000,342341
2017-10-27,860000,879000,860000,879000,236645
2017-10-30,887000,899000,870000,876000,105718
2017-10-31,875000,896000,868000,894000,131019
2017-11-01,870000,879000,853000,860000,232078
2017-11-02,860000,873000,855000,856000,70554
2017-11-03,852000,868000,850000,863000,62974
2017-11-06,860000,874000,855000,861000,64415
2017-11-07,872000,872000,850000,860000,84428
2017-11-08,854000,856000,842000,849000,102691
2017-11-09,843000,844000,824000,825000,176602
2017-11-10,822000,830000,807000,814000,157249
2017-11-13,811000,824000,807000,819000,94173
2017-11-14,822000,822000,802000,805000,118432
2017-11-15,805000,808000,792000,805000,91183
2017-11-16,805000,808000,798000,802000,86510
2017-11-17,807000,822000,802000,805000,145275
2017-11-20,808000,809000,796000,801000,85893
2017-11-21,802000,810000,798000,808000,79682
2017-11-22,814000,815000,798000,801000,95432
2017-11-23,805000,807000,794000,801000,67619
2017-11-24,800000,812000,797000,810000,68255
2017-11-27,808000,809000,788000,795000,117386
2017-11-28,799000,811000,796000,807000,95372
2017-11-29,805000,814000,802000,812000,91818
2017-11-30,811000,811000,800000,800000,157332
2017-12-01,809000,833000,801000,831000,153285
2017-12-04,837000,848000,828000,839000,136027
2017-12-05,840000,843000,831000,833000,64004
2017-12-06,833000,834000,824000,826000,69199
2017-12-07,834000,848000,829000,837000,155000
2017-12-08,835000,838000,821000,830000,58893
2017-12-11,830000,835000,820000,826000,57600
2017-12-12,822000,845000,822000,828000,73019
2017-12-13,829000,842000,824000,841000,71600
2017-12-14,842000,849000,835000,835000,143097
2017-12-15,841000,844000,837000,844000,91136
2017-12-18,844000,865000,840000,860000,118097
2017-12-19,863000,870000,850000,855000,79667
2017-12-20,859000,868000,849000,849000,68341
2017-12-21,849000,853000,834000,842000,82697
2017-12-22,850000,864000,843000,862000,87458
2017-12-26,865000,880000,859000,874000,103805
2017-12-27,872000,878000,866000,877000,57356
2017-12-28,880000,881000,860000,870000,65370
2018-01-02,871000,885000,870000,885000,93587
2018-01-03,876000,884000,864000,871000,84790
2018-01-04,879000,897000,873000,893000,130112
2018-01-05,893000,918000,880000,908000,136811
2018-01-08,915000,953000,908000,950000,196338
2018-01-09,944000,952000,933000,944000,78027
2018-01-10,943000,975000,927000,928000,120097
2018-01-11,928000,934000,909000,917000,93854
2018-01-12,920000,930000,901000,909000,89414
2018-01-15,917000,925000,911000,921000,59200
2018-01-16,919000,924000,893000,903000,95302
2018-01-17,903000,906000,888000,888000,107026
2018-01-18,893000,906000,893000,903000,90308
2018-01-19,905000,907000,880000,881000,100565
2018-01-22,884000,893000,882000,893000,75543
2018-01-23,899000,899000,884000,889000,80475
2018-01-24,889000,889000,870000,878000,118121
2018-01-25,878000,922000,867000,913000,169190
2018-01-26,913000,929000,910000,927000,111369
2018-01-29,923000,948000,922000,932000,102916
2018-01-30,928000,950000,923000,931000,102118
2018-01-31,933000,945000,910000,910000,125184
2018-02-01,910000,932000,909000,923000,80607
2018-02-02,930000,932000,902000,905000,82151
2018-02-05,905000,905000,877000,879000,96967
2018-02-06,864000,878000,838000,851000,154539
2018-02-07,870000,872000,840000,843000,95763
2018-02-08,860000,860000,842000,843000,102950
2018-02-09,817000,830000,806000,808000,158070
2018-02-12,817000,817000,798000,800000,190743
2018-02-13,813000,822000,803000,805000,137025
2018-02-14,812000,819000,808000,811000,74164
2018-02-19,830000,830000,815000,820000,83337
2018-02-20,818000,818000,804000,807000,67201
2018-02-21,810000,836000,809000,833000,141568
2018-02-22,831000,837000,819000,827000,72242
2018-02-23,831000,842000,820000,829000,70864
2018-02-26,834000,834000,808000,810000,127128
2018-02-27,810000,813000,801000,804000,142978
2018-02-28,808000,818000,802000,803000,390265
2018-03-02,794000,800000,772000,786000,217305
2018-03-05,786000,790000,779000,779000,79122
2018-03-06,786000,800000,782000,796000,78012
2018-03-07,804000,805000,791000,795000,72110
2018-03-08,798000,799000,791000,799000,79218
2018-03-09,803000,814000,797000,802000,85805
2018-03-12,808000,815000,804000,806000,69011
2018-03-13,806000,826000,803000,820000,121223
2018-03-14,813000,814000,801000,809000,75328
2018-03-15,813000,824000,807000,820000,68305
2018-03-16,816000,817000,797000,801000,143598
2018-03-19,801000,802000,782000,785000,120014
2018-03-20,777000,796000,774000,795000,88391
2018-03-21,795000,798000,792000,794000,84913
2018-03-22,799000,805000,798000,803000,67346
2018-03-23,788000,792000,780000,783000,97868
2018-03-26,778000,790000,777000,789000,55239
2018-03-27,800000,800000,786000,789000,56632
2018-03-28,787000,793000,777000,784000,52460
2018-03-29,784000,790000,778000,786000,67560
2018-03-30,794000,799000,786000,792000,57761
2018-04-02,783000,792000,782000,785000,79620
2018-04-03,798000,799000,780000,785000,68203
2018-04-04,782000,786000,747000,754000,165929
2018-04-05,764000,779000,762000,779000,94462
2018-04-06,776000,782000,766000,770000,76814
2018-04-09,769000,774000,764000,774000,58079
2018-04-10,771000,783000,769000,775000,79128
2018-04-11,772000,781000,769000,771000,61650
2018-04-12,769000,771000,755000,757000,111805
2018-04-13,758000,766000,753000,764000,68271
2018-04-16,765000,765000,750000,751000,78420
2018-04-17,754000,758000,745000,748000,88425
2018-04-18,751000,758000,750000,752000,83269
2018-04-19,742000,748000,734000,738000,124519
2018-04-20,738000,745000,726000,728000,95897
2018-04-23,727000,738000,727000,735000,62432
2018-04-24,735000,735000,722000,725000,99598
2018-04-25,726000,751000,724000,743000,123783
2018-04-26,732000,746000,725000,725000,214225
2018-04-27,725000,727000,712000,716000,209837
2018-04-30,721000,721000,712000,716000,79731
2018-05-02,726000,739000,724000,738000,101865
2018-05-03,739000,745000,726000,727000,63328
2018-05-04,725000,735000,717000,717000,102357
2018-05-08,727000,738000,721000,731000,97455
2018-05-09,730000,740000,723000,727000,95131
2018-05-10,730000,735000,718000,720000,83361
2018-05-11,721000,729000,714000,717000,109545
2018-05-14,720000,722000,714000,717000,57749
2018-05-15,714000,718000,711000,711000,79945
2018-05-16,712000,715000,698000,700000,124013
2018-05-17,700000,703000,697000,697000,92363
2018-05-18,697000,700000,684000,688000,113041
2018-05-21,686000,690000,676000,682000,101118
2018-05-23,680000,688000,677000,684000,86056
2018-05-24,682000,685000,678000,680000,44487
2018-05-25,685000,694000,682000,685000,75755
2018-05-28,685000,687000,679000,680000,54086
2018-05-29,679000,680000,667000,668000,93537
2018-05-30,667000,670000,648000,652000,133965
2018-05-31,660000,671000,654000,669000,210193
2018-06-01,674000,686000,672000,680000,91461
2018-06-04,681000,687000,671000,673000,81871
2018-06-05,678000,680000,664000,674000,67152
2018-06-07,675000,682000,674000,680000,78181
2018-06-08,680000,708000,680000,701000,188291
2018-06-11,701000,712000,695000,711000,137850
2018-06-12,712000,719000,704000,717000,124267
2018-06-14,719000,725000,705000,707000,158911
2018-06-15,705000,706000,687000,690000,140302
2018-06-18,690000,695000,686000,694000,105859
2018-06-19,690000,694000,688000,688000,110322
2018-06-20,689000,692000,687000,689000,106479
2018-06-21,685000,703000,684000,699000,117882
2018-06-22,690000,724000,690000,723000,160314
2018-06-25,728000,750000,727000,748000,255266
2018-06-26,742000,746000,730000,735000,107528
2018-06-27,747000,748000,739000,739000,87276
2018-06-28,738000,751000,726000,747000,136537
2018-06-29,750000,764000,748000,763000,155915
2018-07-02,765000,765000,745000,751000,107918
2018-07-03,759000,763000,743000,747000,86305
2018-07-04,769000,779000,760000,768000,179939
2018-07-05,756000,769000,756000,765000,57319
2018-07-06,755000,758000,746000,749000,81867
2018-07-09,749000,779000,748000,755000,94376
2018-07-10,757000,768000,756000,760000,75129
2018-07-11,763000,771000,757000,769000,86885
2018-07-12,775000,782000,764000,782000,95967
2018-07-13,780000,782000,765000,771000,75970
2018-07-16,771000,773000,767000,771000,57725
2018-07-17,769000,769000,755000,759000,52977
2018-07-18,762000,771000,759000,764000,31762
2018-07-19,772000,780000,763000,765000,50422
