Date,Open,High,Low,Close,Volume
2015-12-22,83300,83300,81600,82300,820264
2015-12-23,82500,82900,80500,80500,888896
2015-12-24,80000,80700,78600,78700,1359426
2015-12-28,77900,78600,76300,76700,1762166
2015-12-29,79700,84800,79500,84000,2541934
2015-12-30,85000,85000,83200,84500,886192
2016-01-04,85100,91700,84300,89200,2256570
2016-01-05,89000,91600,88800,90300,1437362
2016-01-06,90500,92500,89100,91700,1742930
2016-01-07,94300,98700,90800,91700,3135451
2016-01-08,89400,96500,89300,96500,2585582
2016-01-11,98500,100500,97000,99200,3102067
2016-01-12,99600,100200,97000,97800,1757721
2016-01-13,98500,105100,97900,105100,2778431
2016-01-14,103600,109000,103100,104000,3165625
2016-01-15,104600,104600,99000,99200,2803130
2016-01-18,102500,116700,102300,116700,5016024
2016-01-19,115700,118200,112800,114300,3474046
2016-01-20,116100,120700,113500,116400,3676197
2016-01-21,119200,119400,115400,116500,1732714
2016-01-22,117500,118500,109600,113000,2515761
2016-01-25,113100,114100,108700,113200,1958411
2016-01-26,112900,117000,112100,112100,1581047
2016-01-27,112100,113100,107900,108100,1919593
2016-01-28,108300,112200,108300,111400,991743
2016-01-29,111700,112500,109100,112100,880121
2016-02-01,116200,120500,115300,120000,2126754
2016-02-02,119700,122100,118200,118800,1336132
2016-02-03,118000,119900,115700,119900,1200275
2016-02-04,121800,121800,118700,120600,1140949
2016-02-05,120700,121200,119200,119400,1210916
2016-02-11,127300,129000,113000,113200,4361133
2016-02-12,110000,110500,96800,100000,6721014
2016-02-15,101300,104400,99000,100600,2667959
2016-02-16,101300,105200,100400,103500,1978205
2016-02-17,103700,104300,98800,98800,1475999
2016-02-18,101200,105000,99900,105000,1507338
2016-02-19,104700,105200,102000,102000,975982
2016-02-22,102000,104100,100600,102900,636190
2016-02-23,104100,104400,100500,101000,921461
2016-02-24,100200,101500,99100,100100,660444
2016-02-25,101500,101600,98900,99000,972624
2016-02-26,98700,101300,98100,100000,884542
2016-02-29,100500,101000,99500,100000,424662
2016-03-02,103000,107200,102200,107200,2035084
2016-03-03,108000,111000,106100,110000,1342210
2016-03-04,109300,110500,108000,108300,705961
2016-03-07,108700,112200,100900,103100,2862925
2016-03-08,104400,105000,102100,103200,907931
2016-03-09,103200,103800,101600,101600,702536
2016-03-10,101900,106000,101600,106000,860921
2016-03-11,105100,105600,103600,105000,519403
2016-03-14,105700,107200,104700,106000,599416
2016-03-15,106500,106700,105000,105600,374534
2016-03-16,105400,109600,105100,107500,758918
2016-03-17,108000,108800,106500,107000,467173
2016-03-18,107500,108400,106600,108400,550300
2016-03-21,108600,109100,107300,107900,516261
2016-03-22,108500,108500,106800,107900,516931
2016-03-23,108100,108900,107100,107200,525018
2016-03-24,107300,108000,106200,106200,570725
2016-03-25,106400,108300,106100,106500,651049
2016-03-28,107600,107600,105400,105500,683594
2016-03-29,105200,110300,104500,109500,1798799
2016-03-30,110800,110900,108900,109700,670836
2016-03-31,110000,110600,109100,109800,480123
2016-04-01,109700,115400,109400,114400,1451954
2016-04-04,115200,119500,114900,118000,1312278
2016-04-05,118400,120000,117000,119000,735885
2016-04-06,120400,122000,110200,110300,4202105
2016-04-07,111600,117200,111300,113900,3333438
2016-04-08,114100,115200,110100,110900,1482539
2016-04-11,111200,112900,107100,107900,1286216
2016-04-12,106700,109000,106600,107400,729130
2016-04-14,109100,110500,107400,110000,806266
2016-04-15,110000,110500,108200,108200,564693
2016-04-18,107100,107800,104400,104900,974865
2016-04-19,105000,107800,103200,106000,1065736
2016-04-20,105600,106400,103500,103500,761799
2016-04-21,103500,104200,100400,102300,1157878
2016-04-22,102400,102800,100800,101200,585147
2016-04-25,101000,101900,100800,101400,384101
2016-04-26,102500,105800,102400,103700,778785
2016-04-27,104000,104100,101600,101600,606959
2016-04-28,101200,102200,100500,100700,608544
2016-04-29,100500,101500,100200,100600,406583
2016-05-02,100200,101100,99100,99100,695343
2016-05-03,98400,100700,98400,99600,621822
2016-05-04,99300,100000,98100,98900,463573
2016-05-09,98600,99800,98200,98200,391828
2016-05-10,98500,100800,98200,100000,543800
2016-05-11,100500,101100,99600,100000,374088
2016-05-12,99800,100500,99300,100400,311198
2016-05-13,99000,100900,98700,100000,594391
2016-05-16,100000,100200,98600,98900,427878
2016-05-17,99000,99200,95000,95100,1111045
2016-05-18,94500,94600,90100,90200,1478100
2016-05-19,90000,101300,88500,92800,3797059
2016-05-20,92500,95300,91300,93900,1000874
2016-05-23,95400,96600,94100,94100,677833
2016-05-24,93300,94900,93100,93100,401764
2016-05-25,94700,99700,94300,98800,1459558
2016-05-26,99800,99900,95300,95300,727866
2016-05-27,95900,98000,95000,96700,466433
2016-05-30,98400,98800,97100,97100,432144
2016-05-31,97000,99400,96400,99100,879266
2016-06-01,99300,101000,98500,98700,506213
2016-06-02,98600,99100,97300,98200,358357
2016-06-03,98800,99000,97100,97200,381714
2016-06-07,97200,98000,96700,97200,401332
2016-06-08,97400,97600,95900,96200,504198
2016-06-09,96800,98400,96500,98200,713046
2016-06-10,98400,98600,97400,98300,346322
2016-06-13,97200,97900,96100,96100,436614
2016-06-14,95500,96600,94500,95100,433978
2016-06-15,95200,95600,94100,94500,382023
2016-06-16,94800,96700,94100,94200,478440
2016-06-17,95000,95400,93000,93200,440744
2016-06-20,94800,95400,94300,94500,286807
2016-06-21,95000,95400,93700,95000,366949
2016-06-22,95100,98900,94700,96100,807934
2016-06-23,95700,97000,94900,95100,454256
2016-06-24,96700,96800,88600,91100,1872401
2016-06-27,88700,92600,88100,92100,836034
2016-06-28,91800,94500,91400,94100,528747
2016-06-29,95000,96000,94400,94400,440555
2016-06-30,95500,97200,94700,96100,450961
2016-07-01,97200,99600,97000,98800,994544
2016-07-04,99600,101600,99200,99400,829204
2016-07-05,100400,103400,99500,102900,1081361
2016-07-06,102100,102700,98700,99100,958754
2016-07-07,100200,101300,99800,100200,522592
2016-07-08,101200,101200,98900,99900,399316
2016-07-11,100600,100800,99500,100200,260668
2016-07-12,99900,100800,99100,99300,311731
2016-07-13,100000,100300,99200,99900,303424
2016-07-14,99900,100900,99100,100100,396859
2016-07-15,100900,101100,99900,100100,362947
2016-07-18,100500,100600,99200,99300,270654
2016-07-19,99600,100200,99200,100000,274830
2016-07-20,100200,102800,99900,101400,673677
2016-07-21,102500,106000,101800,106000,1625460
2016-07-22,106400,106800,104000,104300,602970
2016-07-25,105000,105700,103700,104100,406773
2016-07-26,103700,104600,103600,103900,339675
2016-07-27,104000,104500,102100,102100,542019
2016-07-28,102100,103700,102100,103000,307505
2016-07-29,103500,105300,103300,104100,501528
2016-08-01,104800,105000,101600,101800,501072
2016-08-02,102000,102900,101600,102400,261750
2016-08-03,102800,102900,101300,102100,227661
2016-08-04,102200,104000,102200,104000,349681
2016-08-05,104500,104700,103200,103800,291991
2016-08-08,104400,106500,103800,106500,744886
2016-08-09,106300,108500,105800,107100,643276
2016-08-10,108300,113300,108100,112500,2025488
2016-08-11,113400,114500,111800,113000,845003
2016-08-12,113400,113500,111400,113000,610013
2016-08-16,113100,114200,112500,112500,527324
2016-08-17,111700,114400,108900,113900,887779
2016-08-18,118500,119000,113300,113300,1421151
2016-08-19,113400,116100,112500,113900,722563
2016-08-22,115000,115000,110300,110800,766454
2016-08-23,110100,112100,109200,109500,518875
2016-08-24,109900,111400,108500,111000,410465
2016-08-25,112000,112700,110100,110100,340995
2016-08-26,110200,110700,108700,109300,299569
2016-08-29,108900,109100,105500,105900,759817
2016-08-30,106800,108200,105900,106000,369326
2016-08-31,106200,107600,106000,106800,387528
2016-09-01,107500,109500,106800,109500,382436
2016-09-02,109700,110300,108500,109100,282513
2016-09-05,109700,110400,109200,109600,233188
2016-09-06,110000,113000,109600,111700,495629
2016-09-07,112800,113200,110200,110700,399218
2016-09-08,110700,110700,107600,109000,779928
2016-09-09,108200,109900,106500,109000,377219
2016-09-12,106400,108900,106400,107000,287443
2016-09-13,108400,108900,107700,108200,286070
2016-09-19,108000,108700,107100,107100,277874
2016-09-20,106800,109900,106800,109800,313139
2016-09-21,109900,111200,109400,109900,275812
2016-09-22,110700,111500,110100,110300,290214
2016-09-23,110600,111000,109900,110300,230964
2016-09-26,110500,111200,109700,109700,234693
2016-09-27,109300,109800,108500,109200,281589
2016-09-28,109800,109800,108600,108700,208533
2016-09-29,108900,109300,108000,108000,248332
2016-09-30,108100,109400,105500,106400,594719
2016-10-04,107600,109200,106900,108100,478010
2016-10-05,107100,107900,105600,106100,503927
2016-10-06,105500,107900,105500,106000,363876
2016-10-07,106900,108100,106000,106600,345975
2016-10-10,106100,106700,105600,106100,220586
2016-10-11,105300,106100,102600,102600,670041
2016-10-12,102000,103600,102000,102100,352149
2016-10-13,102900,105200,101900,102100,473846
2016-10-14,102600,103000,101800,102500,248541
2016-10-17,103000,103100,99900,100000,463537
2016-10-18,102200,107000,101400,107000,1023872
2016-10-19,107600,109900,105500,107100,686275
